id,shares
2912,1757.71097618
2913,784.229607572
2914,2585.52413357
2915,149.338165943
2916,336.369135486
2917,5780.14209949
2918,2534.12403843
2919,1434.95753943
2920,2188.45420567
2921,2757.16976959
2922,3454.06076816
2923,2951.78229529
2924,2728.79900933
2925,6511.92692041
2926,1763.54759921
2927,2569.57904379
2928,1828.80501217
2929,1513.80011463
2930,3269.90152606
2931,4397.06201328
2932,4754.33009993
2933,8207.19462178
2934,3998.47646237
2935,2518.95382247
2936,3355.82723693
2937,2035.5768985
2938,3930.63914242
2939,23230.4990272
2940,3340.87822716
2941,1960.67820355
2942,3066.6860232
2943,4500.14205236
2944,7249.83273682
2945,2502.63540731
2946,2466.12678087
2947,4873.49084692
2948,3473.7386977
2949,4605.85646306
2950,6102.26011535
2951,6466.08295294
2952,4335.28510946
2953,2997.42935963
2954,3557.86061213
2955,2078.98699746
2956,2844.06208749
2957,2074.09574769
2958,3892.5655204
2959,1726.10103023
2960,1855.39027857
2961,938.695157637
2962,4337.24298054
2963,3101.04526654
2964,1525.14170768
2965,2142.76650132
2966,1726.86067368
2967,3042.62087311
2968,3037.3460113
2969,4344.45264849
2970,7753.21132027
2971,8299.17824959
2972,2554.12492004
2973,1150.41722551
2974,1697.69041786
2975,2677.26786638
2976,4248.82876918
2977,3802.66054
2978,1974.77222695
2979,2657.86557968
2980,1655.47660432
2981,3340.46132871
2982,4673.02829698
2983,282.833786545
2984,3418.11423748
2985,1756.721494
2986,2493.03225666
2987,2364.98595095
2988,1044.61037892
2989,3383.77547931
2990,1206.85405561
2991,2868.05064467
2992,1799.52701225
2993,2393.30542456
2994,1810.64204977
2995,3162.92655771
2996,1293.58679872
2997,5640.40561842
2998,4541.59351643
2999,2336.9056338
3000,1452.66563297
3001,3095.22878491
3002,3511.20279696
3003,2274.9390047
3004,1707.21680639
3005,3281.79199914
3006,3924.73981772
3007,2310.91388286
3008,3659.37029175
3009,678.700656262
3010,1815.51668499
3011,2174.83383162
3012,4760.73335287
3013,2854.4791865
3014,2859.66314765
3015,3128.89606766
3016,2332.5761533
3017,1479.72912375
3018,11066.5087942
3019,7114.08827848
3020,434.157887128
3021,4708.33187903
3022,5756.205988
3023,3643.12478366
3024,5945.03811678
3025,7614.67462713
3026,1438.34834213
3027,3260.28558275
3028,2558.1243396
3029,4113.31079357
3030,1865.58752076
3031,6716.57456492
3032,4685.57570659
3033,1111.94306589
3034,2101.83877294
3035,1458.06599087
3036,2661.68509694
3037,1005.80138886
3038,5295.58471306
3039,32647.1726711
3040,7095.47490364
3041,445.251292575
3042,4072.36827473
3043,2443.10911893
3044,4329.94700886
3045,3975.23640513
3046,2320.6263281
3047,8151.17069505
3048,2297.65458694
3049,2687.90322955
3050,7144.98883494
3051,130.988905133
3052,2655.5371933
3053,4102.04421121
3054,2750.30616832
3055,4211.17771306
3056,1459.62656686
3057,440.182350153
3058,2131.30670999
3059,5108.83975124
3060,51.337368824
3061,1674.83565528
3062,1352.44970456
3063,7758.05743987
3064,4662.73740181
3065,3978.59289899
3066,3030.33504179
3067,3916.67675366
3068,2749.93487023
3069,2651.79290814
3070,3878.03010044
3071,1839.84444833
3072,2985.7066675
3073,2679.01656924
3074,3212.20580866
3075,3205.69681706
3076,1990.23301517
3077,1574.23891636
3078,1379.26178057
3079,2076.14905468
3080,3078.04750375
3081,3017.67370651
3082,3249.24500869
3083,3055.10620622
3084,2753.87079321
3085,2430.20188526
3086,8162.44974653
3087,2304.59267228
3088,5704.49909957
3089,5746.27963662
3090,2302.45302822
3091,4222.21911096
3092,5458.29344015
3093,2309.23878426
3094,4914.03678823
3095,2507.58183558
3096,2411.61423354
3097,3097.39880584
3098,5471.09007739
3099,824.659218095
3100,1656.11732843
3101,3471.34856107
3102,2989.56143114
3103,1789.13747358
3104,2951.01035052
3105,1564.58195962
3106,5095.41918129
3107,2545.47316076
3108,3355.29962833
3109,2743.08496875
3110,955.543773583
3111,1242.64170023
3112,3816.53327543
3113,3024.60066433
3114,1604.38619724
3115,4368.35918991
3116,439.473558634
3117,3357.29579423
3118,1811.75124748
3119,2840.31320421
3120,2238.10392117
3121,792.374568333
3122,2710.99807692
3123,4621.95808979
3124,3201.92357741
3125,1740.20462092
3126,4919.03878708
3127,4165.96856042
3128,4485.34931182
3129,5652.10008223
3130,1736.43606429
3131,1508.35825566
3132,7242.54606814
3133,990.222195236
3134,7092.95713637
3135,3880.81703213
3136,4391.74716458
3137,1191.07124519
3138,2335.90811765
3139,3039.65020635
3140,7700.19068508
3141,895.521050404
3142,2885.20984081
3143,1549.03544483
3144,1717.33507303
3145,4727.71486297
3146,2570.3215128
3147,4426.38619617
3148,1666.40667354
3149,2050.6928515
3150,4109.37624529
3151,3871.02503181
3152,4699.97095957
3153,2330.60753429
3154,5100.28088847
3155,2665.25443933
3156,2271.77135772
3157,6532.48615455
3158,5167.10855545
3159,1980.39952408
3160,3168.13372018
3161,5295.69447883
3162,2237.86029167
3163,1444.87633146
3164,2347.62748853
3165,2581.15217755
3166,2251.34623169
3167,2125.5378492
3168,680.681532887
3169,1185.01512411
3170,8364.06275762
3171,3680.40557194
3172,2779.19468981
3173,2227.2494889
3174,2850.83823324
3175,4009.20371183
3176,2600.34246945
3177,1237.71924567
3178,3080.32372853
3179,3577.11854202
3180,1749.51394731
3181,4354.25538202
3182,2586.63550543
3183,6624.73514619
3184,2072.93463408
3185,2895.87220985
3186,5268.77311287
3187,2322.74123669
3188,3340.38597451
3189,4773.94307462
3190,4695.93088398
3191,809.004783101
3192,2756.02292031
3193,1037.43710777
3194,4943.99258081
3195,2623.56908764
3196,1431.86720462
3197,2077.84062506
3198,3342.71482038
3199,2508.70617958
3200,1712.30783702
3201,4251.50324986
3202,812.914326887
3203,2073.79228704
3204,1180.63395961
3205,5154.18391854
3206,3549.36426512
3207,2426.90286612
3208,3779.0320928
3209,2515.5098926
3210,2601.98576036
3211,3516.3970963
3212,2589.08734707
3213,6391.51647309
3214,3097.68518451
3215,3525.28039797
3216,3457.28045051
3217,4006.64563756
3218,2871.35531983
3219,184.59725769
3220,2791.20949817
3221,2669.55633615
3222,2278.97742017
3223,2823.22953934
3224,2325.90456719
3225,1870.54694371
3226,2556.25216424
3227,5437.42317269
3228,3966.25296766
3229,1668.3898003
3230,1586.62299826
3231,5721.31919226
3232,3734.2058472
3233,3005.40837775
3234,2767.49456657
3235,2543.2639916
3236,5125.04268099
3237,6632.76190142
3238,1971.73052218
3239,4216.10276853
3240,4498.99276323
3241,3133.97285774
3242,2445.04536233
3243,1913.9291017
3244,4979.23816477
3245,3239.97986112
3246,3780.82287352
3247,2513.82515862
3248,3185.54827234
3249,4338.0965352
3250,2814.53849471
3251,5555.0140446
3252,595.998782967
3253,767.344384264
3254,1909.62289035
3255,2372.13863081
3256,368.953607453
3257,1207.16834691
3258,3246.32003484
3259,3954.24973415
3260,363.15587107
3261,3138.86933765
3262,2063.02379752
3263,2205.59124428
3264,944.747243336
3265,2380.1216949
3266,1880.59212574
3267,1814.94965416
3268,3001.53604622
3269,2761.30516286
3270,3808.25337838
3271,1467.01298596
3272,4237.96745754
3273,2132.16429132
3274,2264.55003965
3275,3163.39349285
3276,1662.79379599
3277,3774.01820997
3278,2514.46201447
3279,2653.72973114
3280,202.491699492
3281,2234.18464519
3282,3951.74547463
3283,3611.27073219
3284,3144.34602789
3285,2342.24217105
3286,3317.03710507
3287,2147.84344099
3288,3019.77806179
3289,6409.18462262
3290,2362.85051356
3291,4443.5958772
3292,5961.26613176
3293,2770.0938046
3294,8185.31225847
3295,3615.33210404
3296,4333.30275524
3297,823.596926852
3298,5813.8412003
3299,-622.056424189
3300,1336.47345191
3301,2755.77387324
3302,1407.53759692
3303,3692.30592624
3304,3214.165706
3305,2199.58232562
3306,3776.66283125
3307,4214.55769709
3308,810.68262862
3309,1552.77237082
3310,1220.6433371
3311,4369.05769918
3312,526.957965162
3313,2576.7895965
3314,1969.76071708
3315,1143.92939894
3316,1546.6127322
3317,7450.61330803
3318,4569.54154503
3319,8998.66197895
3320,6484.13031509
3321,2881.87731597
3322,3225.62578677
3323,3987.28363704
3324,3392.1873156
3325,2515.68923698
3326,1858.38806244
3327,2746.41245249
3328,5033.70578187
3329,2515.15022987
3330,4425.01328351
3331,3542.32717221
3332,1544.38138309
3333,5713.56536739
3334,1406.98524975
3335,3782.03440726
3336,1802.09276094
3337,1731.49714294
3338,3610.1915014
3339,2960.58745043
3340,492.401731891
3341,2296.74845201
3342,3344.44666375
3343,1764.76535119
3344,3179.23645001
3345,2848.98479957
3346,4365.08801696
3347,3867.21637824
3348,1321.20649243
3349,1081.82887578
3350,7359.56901097
3351,4279.93287648
3352,4292.56638571
3353,7453.99739154
3354,2778.35221765
3355,2468.60058145
3356,7189.39661396
3357,4251.7941533
3358,7405.0689308
3359,2321.07571825
3360,2031.35104613
3361,1122.96864814
3362,22524.7253567
3363,4051.69010474
3364,5619.11395087
3365,6374.92653007
3366,650.921034304
3367,2210.04962771
3368,6553.77365132
3369,2298.50840381
3370,-1153.62188519
3371,5008.41066102
3372,3988.2133417
3373,3887.46798694
3374,5991.87344603
3375,3346.18724269
3376,4144.52725214
3377,1131.55350333
3378,2337.30838629
3379,6327.25641876
3380,4172.38921345
3381,3964.69726225
3382,3060.7179288
3383,1938.58807718
3384,1986.17149749
3385,3053.74214506
3386,5619.90898728
3387,5681.13627448
3388,3404.65033061
3389,2909.04903421
3390,3093.57318417
3391,5553.17909946
3392,5093.16770174
3393,2316.1973638
3394,7110.5022499
3395,875.541051785
3396,1559.63840031
3397,5280.86552399
3398,2585.41832181
3399,2659.01518969
3400,6448.26703799
3401,1601.66287894
3402,1498.43274802
3403,536.857414407
3404,3487.77829612
3405,4782.27854827
3406,2173.20401504
3407,2742.69616329
3408,2499.06389075
3409,1889.09391595
3410,4811.34712357
3411,3514.55065074
3412,2889.45709947
3413,4238.18647867
3414,3055.61278069
3415,3674.52316013
3416,3212.34144053
3417,2597.87841007
3418,1908.07919223
3419,2167.83011064
3420,3377.70673017
3421,982.614054453
3422,3728.39325614
3423,1320.36351666
3424,3844.76125928
3425,6547.81865567
3426,2757.89464215
3427,2529.84409869
3428,4263.45661769
3429,9826.32583411
3430,4686.00707722
3431,6110.1620049
3432,2919.39311735
3433,2200.74885776
3434,2168.28588206
3435,3285.64549164
3436,1648.75597348
3437,3698.29149476
3438,1854.37740265
3439,2417.58941032
3440,4789.59722515
3441,1617.32054915
3442,4044.11563452
3443,4442.15774067
3444,4754.54105814
3445,3057.27621623
3446,1495.04096849
3447,2940.407148
3448,3383.85338712
3449,2511.25992154
3450,2739.92665715
3451,3604.87215976
3452,2892.75581187
3453,5856.4945163
3454,3817.78345463
3455,3043.2063559
3456,4017.39413547
3457,2714.67559879
3458,3293.15967741
3459,4445.52469241
3460,2331.77817647
3461,1459.52458864
3462,5031.30930632
3463,4825.82723101
3464,1727.38649155
3465,2004.04817552
3466,1513.96197885
3467,3631.2980945
3468,2678.07163684
3469,1868.17295518
3470,4636.72440029
3471,4227.89488454
3472,190.54458763
3473,449.302918223
3474,1567.02819491
3475,1125.73337645
3476,4850.46601833
3477,6134.31081474
3478,2822.94307341
3479,2146.40248187
3480,2966.7221487
3481,4102.56464416
3482,1163.54032005
3483,1489.86456834
3484,5222.44007239
3485,3038.39834427
3486,4151.10095697
3487,1843.53600396
3488,1716.86717854
3489,3392.44532457
3490,4219.98908074
3491,4038.30035763
3492,1943.50073851
3493,4028.86553095
3494,8928.56789657
3495,1508.97326003
3496,-457.629582426
3497,7177.79108327
3498,5276.68420152
3499,8423.04878994
3500,2332.30792706
3501,1301.17948472
3502,3736.3289755
3503,7461.19397441
3504,4863.19449611
3505,2208.93088823
3506,1104.06091329
3507,909.569750018
3508,3156.66661192
3509,2686.73151812
3510,3114.17364442
3511,1330.99877394
3512,3364.38839844
3513,55221.325048
3514,1749.11270816
3515,1474.34388313
3516,5745.40917171
3517,3026.22596612
3518,1065.10845441
3519,3384.85976978
3520,2875.74577459
3521,4876.4403672
3522,1924.22285755
3523,3025.65676365
3524,1847.86173234
3525,1239.39921107
3526,3407.4590265
3527,2199.45601045
3528,3293.27115246
3529,5239.32710943
3530,2712.68868091
3531,1647.6082239
3532,7386.59703914
3533,3311.6905735
3534,3908.00481988
3535,3990.15768853
3536,2516.82616631
3537,4491.35629069
3538,4195.74374219
3539,6565.43833147
3540,2474.05100709
3541,1784.39995625
3542,1697.83561302
3543,2930.44546617
3544,2607.67099354
3545,835.908400342
3546,4032.50911605
3547,2195.76740129
3548,2994.19949411
3549,1652.94102548
3550,6800.69845334
3551,2686.09485475
3552,3588.83767828
3553,2310.51135471
3554,6574.74520561
3555,2740.70847762
3556,3618.83067358
3557,4616.05407282
3558,5222.18632012
3559,3780.49500392
3560,2458.73817501
3561,3399.38146627
3562,2133.18829162
3563,369.2740263
3564,3062.67533317
3565,1007.64843118
3566,5454.61570153
3567,3209.62385157
3568,7436.88570744
3569,3605.2762264
3570,5955.83972488
3571,6042.44839302
3572,2926.00870381
3573,2150.31897428
3574,3700.07658474
3575,8716.26445031
3576,5762.45000251
3577,3183.52288436
3578,6156.09309714
3579,1060.73119053
3580,3257.4036897
3581,2433.85120555
3582,3450.53682609
3583,628.473324171
3584,2109.09301987
3585,2782.215749
3586,1686.46326089
3587,2123.90338819
3588,2458.65202787
3589,819.931636371
3590,6163.37515039
3591,7574.28064935
3592,464.170891679
3593,1912.18350368
3594,640.669048474
3595,4965.81484352
3596,2152.53339306
3597,3000.41222501
3598,3668.55728
3599,3843.49883832
3600,2634.34104443
3601,974.074265367
3602,2961.20898563
3603,8727.38893067
3604,3427.55360519
3605,1229.85850861
3606,305.925217102
3607,4923.4987999
3608,4338.56692017
3609,3765.55835493
3610,3143.57579914
3611,-164.931229992
3612,6187.97545632
3613,1161.97459918
3614,2775.32826871
3615,7093.64158176
3616,3097.5899135
3617,3132.92187997
3618,3001.36036067
3619,3410.08683156
3620,2775.5141642
3621,2939.74983228
3622,4208.7280525
3623,6356.9154887
3624,860.988848639
3625,6749.03933992
3626,1779.5614545
3627,3160.88330107
3628,3310.39713531
3629,3006.07534559
3630,5204.00412203
3631,1088.01947787
3632,2055.23101824
3633,2002.10525276
3634,4829.23494447
3635,3544.92722509
3636,1734.11911019
3637,3911.16045782
3638,1710.97899222
3639,9856.42534921
3640,850.018027965
3641,6564.19979515
3642,2001.42831597
3643,3508.85161676
3644,3899.91840966
3645,5718.79651008
3646,1189.52711073
3647,4872.72515187
3648,2201.89185509
3649,3167.29104892
3650,2438.59958756
3651,5440.28863434
3652,2476.23021769
3653,2728.08388817
3654,8318.06680969
3655,1760.29456548
3656,1376.68328318
3657,4694.40300602
3658,3147.09683623
3659,3475.77202615
3660,747.227880151
3661,2653.59921519
3662,2521.00143212
3663,1893.53987255
3664,5950.44461321
3665,5404.8639964
3666,6030.32755862
3667,3242.79890758
3668,2055.07913658
3669,2920.08161506
3670,1840.78068919
3671,3735.5284512
3672,1316.32752514
3673,1392.43085333
3674,2434.40477726
3675,4833.93313778
3676,6292.14918211
3677,5888.13840886
3678,4464.87380828
3679,6058.21586889
3680,6179.47313511
3681,1933.64276608
3682,11267.6965837
3683,5277.50276783
3684,3859.71280719
3685,2100.97069119
3686,5139.91157287
3687,3818.02823312
3688,3076.03247669
3689,2002.2978639
3690,3186.10836499
3691,5525.93116667
3692,3275.30425575
3693,676.42604079
3694,1466.97109025
3695,6819.37051266
3696,1430.709867
3697,4987.48852129
3698,1925.14926324
3699,1087.18815837
3700,2318.27324098
3701,398.580875042
3702,2911.26967439
3703,1328.32757345
3704,2482.71272638
3705,3935.88697296
3706,2854.64711634
3707,6156.70641607
3708,3235.48227117
3709,2957.80343572
3710,2482.85957261
3711,6284.83294671
3712,3082.80369525
3713,4009.20097806
3714,3631.81249309
3715,6902.04190207
3716,2639.79636741
3717,1455.37233206
3718,2552.12370996
3719,73.2520488375
3720,2560.38009769
3721,956.331612305
3722,3884.68073344
3723,4868.20365538
3724,4518.77729221
3725,2557.51760803
3726,2978.01778985
3727,3492.40192074
3728,1281.15851124
3729,3480.07896205
3730,2603.39114693
3731,2845.26223431
3732,4333.62828783
3733,4327.50701944
3734,7940.41217789
3735,2052.14361766
3736,2481.8627545
3737,2751.23311241
3738,3922.78450337
3739,-117.377510479
3740,1834.84367138
3741,3047.79055197
3742,141.31786754
3743,6306.17476667
3744,2274.13976684
3745,4711.84708434
3746,3645.99468585
3747,2170.64540084
3748,3326.11205498
3749,4001.0491208
3750,2682.20932894
3751,3764.49835978
3752,5099.84616801
3753,4008.93874914
3754,1350.69986861
3755,431.843151026
3756,3935.3482696
3757,4214.40629628
3758,3148.08825942
3759,1440.3958598
3760,5282.67764534
3761,2128.48371861
3762,1813.66900407
3763,1356.4705985
3764,8386.02910413
3765,3919.17114455
3766,4201.0560974
3767,2118.39509513
3768,2422.49298741
3769,2481.22316621
3770,1627.64236136
3771,2947.72112151
3772,3264.21833797
3773,9142.8002199
3774,7911.87727068
3775,1121.1675506
3776,1882.24556555
3777,4194.96164343
3778,3861.11203933
3779,4078.23863945
3780,5531.70744938
3781,3092.90430828
3782,2651.10917936
3783,2759.82724268
3784,4953.28672414
3785,6845.65365687
3786,4795.4009706
3787,1020.72592628
3788,1926.99527993
3789,2076.96692035
3790,3959.27139526
3791,4137.0736146
3792,5877.07748938
3793,2201.00666509
3794,3384.94464557
3795,4101.49329355
3796,3080.36902861
3797,2468.22800153
3798,3258.16587526
3799,4910.21661644
3800,3346.58206904
3801,2079.81559061
3802,331.178177156
3803,10015.4118645
3804,1922.0172769
3805,2866.68672636
3806,3172.96970369
3807,4318.30699354
3808,4123.82010624
3809,4570.52431558
3810,4327.53337358
3811,2982.75686551
3812,2316.59203371
3813,2505.21242443
3814,2334.56991254
3815,11019.6007271
3816,2850.75549328
3817,7983.26146066
3818,4144.58036651
3819,3757.83251503
3820,3239.01789292
3821,5297.9621269
3822,5228.89835799
3823,7803.29169937
3824,1805.04425636
3825,2341.2868893
3826,5090.5609158
3827,1325.05001672
3828,5103.06639226
3829,1997.57490478
3830,3204.42802946
3831,3480.13907014
3832,2956.17612551
3833,1032.27376794
3834,4251.12271505
3835,6207.17388419
3836,177.681341539
3837,4258.49232075
3838,1297.83976154
3839,3283.60378074
3840,2745.5129763
3841,4340.16682367
3842,6475.75767548
3843,3781.35238849
3844,1506.5375266
3845,2293.42959421
3846,1908.55726423
3847,3877.72821239
3848,3521.3603735
3849,3845.26666168
3850,3352.45861297
3851,2795.05765618
3852,6087.52885905
3853,3997.25584342
3854,2413.20450883
3855,920.118334734
3856,3625.77421045
3857,8333.715938
3858,1748.95960498
3859,2828.00696821
3860,11372.6050413
3861,6369.23500748
3862,465.333426279
3863,4941.91351472
3864,3498.20844712
3865,1565.70645384
3866,1961.46053218
3867,3111.55584685
3868,794.733971515
3869,4254.78669007
3870,943.731743084
3871,2342.559508
3872,3660.78044832
3873,1148.74839075
3874,6003.987461
3875,3166.56293744
3876,1587.19179872
3877,8497.83666265
3878,2108.63980753
3879,3519.18116276
3880,3228.27461095
3881,4417.19073347
3882,2686.70143918
3883,6771.82332288
3884,4488.78009986
3885,3198.65181322
3886,6613.6234485
3887,1902.11532115
3888,6472.09802266
3889,5503.04482147
3890,143.567260432
3891,4258.08622347
3892,2540.48606792
3893,3290.51920202
3894,3414.57814204
3895,4397.47865228
3896,3240.27850206
3897,3540.01535461
3898,4847.44171702
3899,5449.32880513
3900,4735.25672818
3901,2108.77741388
3902,1174.23609016
3903,1796.03143022
3904,8497.62657087
3905,4109.4944809
3906,1847.10257576
3907,2251.21812207
3908,5613.71024023
3909,3461.56957991
3910,2953.21683862
3911,7522.34609485
3912,3618.77889711
3913,3232.37236766
3914,1700.59131863
3915,3075.63156557
3916,6500.59515185
3917,6579.16942494
3918,4637.56445347
3919,1750.8543701
3920,4013.39149631
3921,4651.78786799
3922,2255.74447282
3923,-864.187378128
3924,4234.20542999
3925,2899.51442135
3926,3699.40816174
3927,2062.37555824
3928,5525.14236992
3929,5730.48345923
3930,4813.29588547
3931,2667.68834554
3932,2146.6527198
3933,2303.09546518
3934,3283.90747773
3935,1313.97470772
3936,3256.35598423
3937,1961.68690853
3938,3807.06759079
3939,1563.373367
3940,4739.15364642
3941,3021.16276966
3942,3139.99857081
3943,2816.60664336
3944,440.370003659
3945,5139.34689602
3946,1767.16771784
3947,2533.62331834
3948,383.431662267
3949,2321.92986902
3950,1545.18868944
3951,2175.02931917
3952,3636.21167623
3953,2834.52706715
3954,5027.72852762
3955,3682.36352402
3956,3562.88610759
3957,1832.51230594
3958,6419.86928501
3959,7277.40158287
3960,910.206819737
3961,3087.90558448
3962,1963.15288088
3963,1145.96372405
3964,1186.44347122
3965,4155.45994605
3966,2192.07127986
3967,4124.25691276
3968,2088.91249005
3969,7099.51337469
3970,2687.96478864
3971,3745.39443533
3972,4977.75791782
3973,2952.38025727
3974,4186.89148101
3975,2823.97988437
3976,6220.54287882
3977,2491.68945876
3978,2239.92231218
3979,34222.126895
3980,1500.11024517
3981,6576.09054678
3982,3648.39468119
3983,3937.10793849
3984,2241.65144232
3985,2333.267123
3986,2918.82042297
3987,2100.6301262
3988,48.8151517797
3989,7525.45035011
3990,4239.39919385
3991,9370.79967767
3992,2879.72949736
3993,2507.76642909
3994,8657.73158599
3995,3828.67653382
3996,1399.50571451
3997,4067.62067306
3998,2928.81029618
3999,4627.15551735
4000,2276.95736286
4001,5088.48859063
4002,1225.6342695
4003,4384.46470676
4004,1226.55124819
4005,6277.28329339
4006,3087.85356878
4007,3338.47288441
4008,3046.76237232
4009,2938.24644506
4010,1568.09937004
4011,4112.95972142
4012,4945.70319595
4013,1665.24570387
4014,5635.63739158
4015,2955.28689237
4016,2615.96640564
4017,2907.48432649
4018,958.331102182
4019,2598.3067355
4020,6843.19422967
4021,1725.77323972
4022,662.088102094
4023,4628.15402527
4024,1957.32116192
4025,7558.12467915
4026,1080.19946089
4027,-244.771978227
4028,4250.41623868
4029,968.514556104
4030,4063.71976455
4031,4025.15204148
4032,2560.90578777
4033,1912.97440279
4034,5711.30608628
4035,2874.94638286
4036,3434.29875361
4037,2208.70624756
4038,3869.48554903
4039,7272.42226058
4040,3294.60317191
4041,2919.45745359
4042,1248.09055146
4043,5328.67671041
4044,1768.94715495
4045,2290.94458908
4046,6336.56812226
4047,3574.85801634
4048,22383.619012
4049,3177.66191391
4050,2607.19175563
4051,2239.51231328
4052,2143.21776683
4053,1801.47137827
4054,5751.92769794
4055,2518.12382426
4056,3535.48563377
4057,2086.07360554
4058,3174.91393534
4059,8478.9694397
4060,3300.95014696
4061,2946.77596664
4062,4175.22922505
4063,3788.00355825
4064,6720.59932509
4065,2022.0728682
4066,4221.10163729
4067,961.15076928
4068,6884.10429729
4069,2316.72697185
4070,5046.85345995
4071,3664.15317926
4072,4209.63639795
4073,8321.60185435
4074,3788.5188098
4075,6773.16108351
4076,4958.22652952
4077,1459.33710656
4078,2990.21296825
4079,3213.04638564
4080,3777.31629273
4081,2508.95616182
4082,1421.91830453
4083,4213.04099493
4084,3983.53052284
4085,3739.59140609
4086,3296.54198344
4087,2433.91165602
4088,2555.7251797
4089,4997.03044146
4090,2617.46432829
4091,1869.44965757
4092,7140.13547165
4093,3097.34408736
4094,3069.26549565
4095,6414.6843432
4096,3319.77976206
4097,1990.69879372
4098,3006.34487051
4099,3999.68405027
4100,1627.54507161
4101,3382.30540483
4102,4072.56750115
4103,5228.15060089
4104,1697.73738062
4105,2264.10554286
4106,7178.2197802
4107,5297.01247438
4108,4926.15119359
4109,1908.55052298
4110,2191.02498394
4111,272.092670434
4112,2525.55541739
4113,2310.64065785
4114,759.133649275
4115,2962.68330409
4116,2202.13598434
4117,2954.22845895
4118,2546.205629
4119,7724.89947906
4120,4496.17626206
4121,1524.6899887
4122,2661.06068662
4123,1457.35727922
4124,3159.92100299
4125,2405.17804322
4126,2211.11172359
4127,2789.2395688
4128,2255.50994332
4129,3654.11526079
4130,3964.70513866
4131,2080.93015034
4132,708.952657088
4133,3927.80425386
4134,1389.10816117
4135,-125.514114058
4136,4089.92043575
4137,3869.65202485
4138,2386.87033787
4139,1351.35746589
4140,5604.42867612
4141,2020.89742672
4142,5506.84767202
4143,3187.66823262
4144,1683.02795401
4145,3900.03914559
4146,3414.59429428
4147,1885.49375525
4148,1208.32185169
4149,2510.02232042
4150,670.652217874
4151,4863.44570367
4152,5794.94308741
4153,2535.98340008
4154,2971.87968218
4155,993.145721331
4156,4372.92956333
4157,2043.00024024
4158,6068.64069528
4159,2368.47799749
4160,2601.94218909
4161,3704.70101594
4162,3053.8598192
4163,5914.68584535
4164,2800.21825695
4165,5770.64716025
4166,2870.5580029
4167,2454.65219784
4168,6818.24233281
4169,1115.41168252
4170,2625.12593112
4171,10052.0443187
4172,940.615180776
4173,1475.86454127
4174,1534.0434036
4175,4842.25444299
4176,1645.99655219
4177,3214.52470415
4178,1656.4046846
4179,3238.01288582
4180,1886.61269051
4181,3303.09833224
4182,4289.78930506
4183,2679.98626122
4184,588.178815518
4185,1454.20281072
4186,1858.38644336
4187,2409.92160223
4188,4327.99903275
4189,1522.54077889
4190,8740.3063055
4191,3817.70311125
4192,310.464885804
4193,3069.77042059
4194,2694.44940279
4195,2555.56157783
4196,3718.10476978
4197,4389.35726794
4198,2092.45366117
4199,4913.70913853
4200,2028.06764503
4201,1366.99993112
4202,1831.67167483
4203,2506.64193811
4204,2894.5683188
4205,2019.29889166
4206,7021.21053134
4207,3685.57526277
4208,2859.45332384
4209,3028.93335035
4210,3284.38942959
4211,2755.87514188
4212,2331.2179362
4213,1895.11344324
4214,1357.9066167
4215,3350.38418533
4216,6235.25035642
4217,6884.27987021
4218,861.200375944
4219,1879.40537186
4220,3213.71288697
4221,1432.1617603
4222,3837.17676979
4223,852.434795916
4224,7769.5812507
4225,3246.0137247
4226,788.301563609
4227,5381.49641257
4228,1696.4376639
4229,2988.58183701
4230,4470.98035897
4231,3884.70773753
4232,3068.31479748
4233,2598.75321443
4234,5917.91486724
4235,7398.00207895
4236,3154.55895522
4237,3148.01337914
4238,3241.73153074
4239,4728.22014825
4240,2873.82961507
4241,2058.31396998
4242,2351.79566136
4243,1320.50295699
4244,1006.09885843
4245,3696.57379124
4246,6669.855548
4247,4348.07610079
4248,4922.71872327
4249,4254.41009558
4250,1786.45147773
4251,2946.89283479
4252,1526.33000395
4253,4780.99937054
4254,3562.71455881
4255,1328.59744994
4256,2682.26062825
4257,1994.91636436
4258,5190.05810077
4259,1480.45700861
4260,3704.19093021
4261,-182.170817382
4262,1319.32103789
4263,3166.01763033
4264,956.410378568
4265,2848.43948857
4266,3479.99448656
4267,1610.41508935
4268,7501.7209362
4269,2421.89016464
4270,2137.2608196
4271,3618.74221796
4272,4608.08914165
4273,1351.51337912
4274,2624.18753582
4275,914.446087587
4276,2734.84630266
4277,4100.24742683
4278,3435.94557148
4279,4748.46025235
4280,2552.75536495
4281,6284.66768853
4282,4041.80451528
4283,-0.773487704693
4284,1556.29621045
4285,3463.97891812
4286,546.890361483
4287,6160.92604265
4288,961.841280033
4289,932.772061595
4290,2182.13374595
4291,4395.65958143
4292,718.432229316
4293,1946.60242232
4294,5584.52713502
4295,2971.7308036
4296,2979.95850604
4297,5825.76563428
4298,3337.89976717
4299,4874.03920026
4300,3869.70798245
4301,8642.70142716
4302,3980.93656237
4303,2767.50236226
4304,2925.44003414
4305,3301.78427432
4306,3389.73301687
4307,1976.38861611
4308,4230.23932746
4309,1028.71963111
4310,3487.29962254
4311,5527.63798467
4312,3658.68282336
4313,12071.118075
4314,1668.8111774
4315,986.9737322
4316,2667.68120968
4317,8394.23005043
4318,4779.23540464
4319,2816.04944554
4320,3372.75451294
